location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
3911519,Toronto Downtown Yonge East,relativehumidity,39.731291850407914,%,2025-10-04T00:00:00Z,2025-10-03T20:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,35.86212517420451,%,2025-10-03T23:00:00Z,2025-10-03T19:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,34.36379158231948,%,2025-10-03T22:00:00Z,2025-10-03T18:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,30.250749887360467,%,2025-10-03T21:00:00Z,2025-10-03T17:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,23.504249986012777,%,2025-10-03T20:00:00Z,2025-10-03T16:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,20.538708408673603,%,2025-10-03T19:00:00Z,2025-10-03T15:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,34.4197500705719,%,2025-10-03T18:00:00Z,2025-10-03T14:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,46.541625022888184,%,2025-10-03T17:00:00Z,2025-10-03T13:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,46.576875098546346,%,2025-10-03T16:00:00Z,2025-10-03T12:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,41.9354725042979,%,2025-10-03T15:00:00Z,2025-10-03T11:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,46.33145813412136,%,2025-10-03T14:00:00Z,2025-10-03T10:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,50.018000189463294,%,2025-10-03T13:00:00Z,2025-10-03T09:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,53.22225006421407,%,2025-10-03T12:00:00Z,2025-10-03T08:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,52.13462471961975,%,2025-10-03T11:00:00Z,2025-10-03T07:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,52.23958350817363,%,2025-10-03T10:00:00Z,2025-10-03T06:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,51.046416505177824,%,2025-10-03T09:00:00Z,2025-10-03T05:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,48.20870830217998,%,2025-10-03T08:00:00Z,2025-10-03T04:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,47.714874977535665,%,2025-10-03T07:00:00Z,2025-10-03T03:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,48.73516675101386,%,2025-10-03T06:00:00Z,2025-10-03T02:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,49.822819852828985,%,2025-10-03T05:00:00Z,2025-10-03T01:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,49.93997190263536,%,2025-10-03T04:00:00Z,2025-10-03T00:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,49.47358341217042,%,2025-10-03T03:00:00Z,2025-10-02T23:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,49.2486666838328,%,2025-10-03T02:00:00Z,2025-10-02T22:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,46.820166969299315,%,2025-10-03T01:00:00Z,2025-10-02T21:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,45.45231955846151,%,2025-10-03T00:00:00Z,2025-10-02T20:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,43.33379187583924,%,2025-10-02T23:00:00Z,2025-10-02T19:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,40.74870874087016,%,2025-10-02T22:00:00Z,2025-10-02T18:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,39.83279185295105,%,2025-10-02T21:00:00Z,2025-10-02T17:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,35.26550002098083,%,2025-10-02T20:00:00Z,2025-10-02T16:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,30.015833298365276,%,2025-10-02T19:00:00Z,2025-10-02T15:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,33.00255569352044,%,2025-10-02T18:00:00Z,2025-10-02T14:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,41.20224997202555,%,2025-10-02T17:00:00Z,2025-10-02T13:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,41.11065278583103,%,2025-10-02T16:00:00Z,2025-10-02T12:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,37.11948612531026,%,2025-10-02T15:00:00Z,2025-10-02T11:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,42.4025908094464,%,2025-10-02T14:00:00Z,2025-10-02T10:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,40.83298611111111,%,2025-10-02T13:00:00Z,2025-10-02T09:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,42.106278059217665,%,2025-10-02T12:00:00Z,2025-10-02T08:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,42.79701422055563,%,2025-10-02T11:00:00Z,2025-10-02T07:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,42.75733318328858,%,2025-10-02T10:00:00Z,2025-10-02T06:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,43.05831966929966,%,2025-10-02T09:00:00Z,2025-10-02T05:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,44.92741664250692,%,2025-10-02T08:00:00Z,2025-10-02T04:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,46.92963910102844,%,2025-10-02T07:00:00Z,2025-10-02T03:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,46.19754172960916,%,2025-10-02T06:00:00Z,2025-10-02T02:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,45.03644452624851,%,2025-10-02T05:00:00Z,2025-10-02T01:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,43.98679153124491,%,2025-10-02T04:00:00Z,2025-10-02T00:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,43.32266688346862,%,2025-10-02T03:00:00Z,2025-10-01T23:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,43.10625014305114,%,2025-10-02T02:00:00Z,2025-10-01T22:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,43.25850033760071,%,2025-10-02T01:00:00Z,2025-10-01T21:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,42.8423333644867,%,2025-10-02T00:00:00Z,2025-10-01T20:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,41.054624827702845,%,2025-10-01T23:00:00Z,2025-10-01T19:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,39.29312489827474,%,2025-10-01T22:00:00Z,2025-10-01T18:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,36.45666662851969,%,2025-10-01T21:00:00Z,2025-10-01T17:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,30.512416815757756,%,2025-10-01T20:00:00Z,2025-10-01T16:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,23.324458384513857,%,2025-10-01T19:00:00Z,2025-10-01T15:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,33.20377261421897,%,2025-10-01T18:00:00Z,2025-10-01T14:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,43.060124890009554,%,2025-10-01T17:00:00Z,2025-10-01T13:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,41.21295789082845,%,2025-10-01T16:00:00Z,2025-10-01T12:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,37.92984693315294,%,2025-10-01T15:00:00Z,2025-10-01T11:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,36.82945822079976,%,2025-10-01T14:00:00Z,2025-10-01T10:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,35.50075019200643,%,2025-10-01T13:00:00Z,2025-10-01T09:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,36.77400019963583,%,2025-10-01T12:00:00Z,2025-10-01T08:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,35.37495814959208,%,2025-10-01T11:00:00Z,2025-10-01T07:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,34.30995436581698,%,2025-10-01T10:00:00Z,2025-10-01T06:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,33.62274985313416,%,2025-10-01T09:00:00Z,2025-10-01T05:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,32.12841664950053,%,2025-10-01T08:00:00Z,2025-10-01T04:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,32.304083196322125,%,2025-10-01T07:00:00Z,2025-10-01T03:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,32.32379153569539,%,2025-10-01T06:00:00Z,2025-10-01T02:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,30.347166641553244,%,2025-10-01T05:00:00Z,2025-10-01T01:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,32.81625010172526,%,2025-10-01T04:00:00Z,2025-10-01T00:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,41.28908332188925,%,2025-10-01T03:00:00Z,2025-09-30T23:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,42.10541663169861,%,2025-10-01T02:00:00Z,2025-09-30T22:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,42.02616680463155,%,2025-10-01T01:00:00Z,2025-09-30T21:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,43.439458084106455,%,2025-10-01T00:00:00Z,2025-09-30T20:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,42.51165268686082,%,2025-09-30T23:00:00Z,2025-09-30T19:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,41.687590720436795,%,2025-09-30T22:00:00Z,2025-09-30T18:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,39.33474971983167,%,2025-09-30T21:00:00Z,2025-09-30T17:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,36.052583138147995,%,2025-09-30T20:00:00Z,2025-09-30T16:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,29.093291640281677,%,2025-09-30T19:00:00Z,2025-09-30T15:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,32.63866669601864,%,2025-09-30T18:00:00Z,2025-09-30T14:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,38.627833207448326,%,2025-09-30T17:00:00Z,2025-09-30T13:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,36.59304146766663,%,2025-09-30T16:00:00Z,2025-09-30T12:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,36.68833336830139,%,2025-09-30T14:00:00Z,2025-09-30T10:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,38.145708131790165,%,2025-09-30T13:00:00Z,2025-09-30T09:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,39.74083310763041,%,2025-09-30T12:00:00Z,2025-09-30T08:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,36.90716683069865,%,2025-09-30T11:00:00Z,2025-09-30T07:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,37.92390271822611,%,2025-09-30T10:00:00Z,2025-09-30T06:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,38.01599988937378,%,2025-09-30T09:00:00Z,2025-09-30T05:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,39.44245827992757,%,2025-09-30T08:00:00Z,2025-09-30T04:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,36.9904582977295,%,2025-09-30T07:00:00Z,2025-09-30T03:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,36.13808339436849,%,2025-09-30T06:00:00Z,2025-09-30T02:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,40.35395852724711,%,2025-09-30T05:00:00Z,2025-09-30T01:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,39.48924991289775,%,2025-09-30T04:00:00Z,2025-09-30T00:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,38.58616663614909,%,2025-09-30T03:00:00Z,2025-09-29T23:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,35.332333421707155,%,2025-09-30T02:00:00Z,2025-09-29T22:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,33.12708336512248,%,2025-09-30T01:00:00Z,2025-09-29T21:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,28.45545841852824,%,2025-09-30T00:00:00Z,2025-09-29T20:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,27.599916632970174,%,2025-09-29T23:00:00Z,2025-09-29T19:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,26.546333368619283,%,2025-09-29T22:00:00Z,2025-09-29T18:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,26.709625164667766,%,2025-09-29T21:00:00Z,2025-09-29T17:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,20.382499949137372,%,2025-09-29T20:00:00Z,2025-09-29T16:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,19.46008343696594,%,2025-09-29T19:00:00Z,2025-09-29T15:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,23.67762500445048,%,2025-09-29T18:00:00Z,2025-09-29T14:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,30.42662515640259,%,2025-09-29T17:00:00Z,2025-09-29T13:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,29.41119451522827,%,2025-09-29T16:00:00Z,2025-09-29T12:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,28.199527740478516,%,2025-09-29T15:00:00Z,2025-09-29T11:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,33.68679172197978,%,2025-09-29T14:00:00Z,2025-09-29T10:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,36.453083038330085,%,2025-09-29T13:00:00Z,2025-09-29T09:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,38.84083304405212,%,2025-09-29T11:00:00Z,2025-09-29T07:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,37.36337499618531,%,2025-09-29T10:00:00Z,2025-09-29T06:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,36.228916517893474,%,2025-09-29T09:00:00Z,2025-09-29T05:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,36.5866110112932,%,2025-09-29T08:00:00Z,2025-09-29T04:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,36.707500012715656,%,2025-09-29T07:00:00Z,2025-09-29T03:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,34.96795811653137,%,2025-09-29T06:00:00Z,2025-09-29T02:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,33.12358341217041,%,2025-09-29T05:00:00Z,2025-09-29T01:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,30.274333262443545,%,2025-09-29T04:00:00Z,2025-09-29T00:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
3911519,Toronto Downtown Yonge East,relativehumidity,28.482708374659225,%,2025-09-29T03:00:00Z,2025-09-28T23:00:00-04:00,America/Toronto,43.6607356,-79.3785872,,,,catejust,AirGradient
