sensor_id,parameter_id,parameter_name,value,unit,period,period_start_utc,period_end_utc,coverage_expected_count,coverage_observed_count,coverage_percent_complete,coverage_percent_coverage,summary_avg,summary_min,summary_max,summary_median,summary_sd,summary_q02,summary_q25,summary_q75,summary_q98
10017217,2,pm25,9.96,µg/m³,"{'datetimeFrom': {'local': '2024-07-20T00:00:00-04:00', 'utc': '2024-07-20T04:00:00Z'}, 'datetimeTo': {'local': '2024-07-21T00:00:00-04:00', 'utc': '2024-07-21T04:00:00Z'}, 'interval': '24:00:00', 'label': '1day'}",2024-07-20T04:00:00Z,2024-07-21T04:00:00Z,24,14,58.0,58.0,9.956071395533424,7.674999992052714,17.02916653951009,8.756250043710072,0.036533916672346865,7.74649997552236,8.318750003973642,10.031250009934107,16.355333177248635
10017217,2,pm25,16.6,µg/m³,"{'datetimeFrom': {'local': '2024-07-21T00:00:00-04:00', 'utc': '2024-07-21T04:00:00Z'}, 'datetimeTo': {'local': '2024-07-22T00:00:00-04:00', 'utc': '2024-07-22T04:00:00Z'}, 'interval': '24:00:00', 'label': '1day'}",2024-07-21T04:00:00Z,2024-07-22T04:00:00Z,24,19,79.0,79.0,16.569736844614937,6.27916665871938,33.170832792917885,15.570833444595337,3.0483324280315967,6.87916668732961,13.162499984105429,19.652083476384483,29.230333010355636
10017217,2,pm25,8.78,µg/m³,"{'datetimeFrom': {'local': '2024-07-22T00:00:00-04:00', 'utc': '2024-07-22T04:00:00Z'}, 'datetimeTo': {'local': '2024-07-23T00:00:00-04:00', 'utc': '2024-07-23T04:00:00Z'}, 'interval': '24:00:00', 'label': '1day'}",2024-07-22T04:00:00Z,2024-07-23T04:00:00Z,24,24,100.0,100.0,8.78454860755139,1.6249999900658925,20.133333206176758,6.008333285649617,0.7188315072007877,1.7055000001192093,2.5395833353201547,15.323958357175192,19.475916627248125
10017217,2,pm25,9.91,µg/m³,"{'datetimeFrom': {'local': '2024-07-23T00:00:00-04:00', 'utc': '2024-07-23T04:00:00Z'}, 'datetimeTo': {'local': '2024-07-24T00:00:00-04:00', 'utc': '2024-07-24T04:00:00Z'}, 'interval': '24:00:00', 'label': '1day'}",2024-07-23T04:00:00Z,2024-07-24T04:00:00Z,24,24,100.0,100.0,9.905555520620611,2.924999992052714,22.008333047231037,8.156249980131784,,2.942249975601832,3.873958319425583,15.847916702429453,21.77449984550476
10017217,2,pm25,19.5,µg/m³,"{'datetimeFrom': {'local': '2024-07-24T00:00:00-04:00', 'utc': '2024-07-24T04:00:00Z'}, 'datetimeTo': {'local': '2024-07-25T00:00:00-04:00', 'utc': '2024-07-25T04:00:00Z'}, 'interval': '24:00:00', 'label': '1day'}",2024-07-24T04:00:00Z,2024-07-25T04:00:00Z,24,24,100.0,100.0,19.523842553021726,3.724999984105428,31.2541667620341,22.829166571299233,,4.2195000243186955,7.973958323399225,25.588541547457375,31.196666688919066
