sensor_id,parameter_id,parameter_name,value,unit,location,timestamp_utc,datetime_from_utc,datetime_to_utc,period_label,period_interval,coverage_expected_count,coverage_observed_count,coverage_percent_complete,coverage_percent_coverage
10017217,2,pm25,8.695833245913187,µg/m³,,,2024-09-01T14:00:00Z,2024-09-01T15:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,8.695833245913187,µg/m³,,,2024-09-01T14:00:00Z,2024-09-01T15:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,8.695833245913187,µg/m³,,,2024-09-01T14:00:00Z,2024-09-01T15:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,8.695833245913187,µg/m³,,,2024-09-01T14:00:00Z,2024-09-01T15:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,8.695833245913187,µg/m³,,,2024-09-01T14:00:00Z,2024-09-01T15:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,14.545833508173624,µg/m³,,,2024-09-01T13:00:00Z,2024-09-01T14:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,14.545833508173624,µg/m³,,,2024-09-01T13:00:00Z,2024-09-01T14:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,14.545833508173624,µg/m³,,,2024-09-01T13:00:00Z,2024-09-01T14:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,14.545833508173624,µg/m³,,,2024-09-01T13:00:00Z,2024-09-01T14:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,14.545833508173624,µg/m³,,,2024-09-01T13:00:00Z,2024-09-01T14:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,9.93333331743876,µg/m³,,,2024-09-01T12:00:00Z,2024-09-01T13:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,9.93333331743876,µg/m³,,,2024-09-01T12:00:00Z,2024-09-01T13:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,9.93333331743876,µg/m³,,,2024-09-01T12:00:00Z,2024-09-01T13:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,9.93333331743876,µg/m³,,,2024-09-01T12:00:00Z,2024-09-01T13:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,9.93333331743876,µg/m³,,,2024-09-01T12:00:00Z,2024-09-01T13:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,10.65833338101705,µg/m³,,,2024-09-01T11:00:00Z,2024-09-01T12:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,10.65833338101705,µg/m³,,,2024-09-01T11:00:00Z,2024-09-01T12:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,10.65833338101705,µg/m³,,,2024-09-01T11:00:00Z,2024-09-01T12:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,10.65833338101705,µg/m³,,,2024-09-01T11:00:00Z,2024-09-01T12:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,10.65833338101705,µg/m³,,,2024-09-01T11:00:00Z,2024-09-01T12:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,12.050000111262003,µg/m³,,,2024-09-01T10:00:00Z,2024-09-01T11:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,12.050000111262003,µg/m³,,,2024-09-01T10:00:00Z,2024-09-01T11:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,12.050000111262003,µg/m³,,,2024-09-01T10:00:00Z,2024-09-01T11:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,12.050000111262003,µg/m³,,,2024-09-01T10:00:00Z,2024-09-01T11:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,12.050000111262003,µg/m³,,,2024-09-01T10:00:00Z,2024-09-01T11:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,11.24999992052714,µg/m³,,,2024-09-01T09:00:00Z,2024-09-01T10:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,11.24999992052714,µg/m³,,,2024-09-01T09:00:00Z,2024-09-01T10:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,11.24999992052714,µg/m³,,,2024-09-01T09:00:00Z,2024-09-01T10:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,11.24999992052714,µg/m³,,,2024-09-01T09:00:00Z,2024-09-01T10:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,11.24999992052714,µg/m³,,,2024-09-01T09:00:00Z,2024-09-01T10:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,10.179166793823242,µg/m³,,,2024-09-01T08:00:00Z,2024-09-01T09:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,10.179166793823242,µg/m³,,,2024-09-01T08:00:00Z,2024-09-01T09:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,10.179166793823242,µg/m³,,,2024-09-01T08:00:00Z,2024-09-01T09:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,10.179166793823242,µg/m³,,,2024-09-01T08:00:00Z,2024-09-01T09:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,10.179166793823242,µg/m³,,,2024-09-01T08:00:00Z,2024-09-01T09:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,7.845833420753479,µg/m³,,,2024-09-01T07:00:00Z,2024-09-01T08:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,7.845833420753479,µg/m³,,,2024-09-01T07:00:00Z,2024-09-01T08:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,7.845833420753479,µg/m³,,,2024-09-01T07:00:00Z,2024-09-01T08:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,7.845833420753479,µg/m³,,,2024-09-01T07:00:00Z,2024-09-01T08:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,7.845833420753479,µg/m³,,,2024-09-01T07:00:00Z,2024-09-01T08:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,7.737499952316284,µg/m³,,,2024-09-01T06:00:00Z,2024-09-01T07:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,7.737499952316284,µg/m³,,,2024-09-01T06:00:00Z,2024-09-01T07:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,7.737499952316284,µg/m³,,,2024-09-01T06:00:00Z,2024-09-01T07:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,7.737499952316284,µg/m³,,,2024-09-01T06:00:00Z,2024-09-01T07:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,7.737499952316284,µg/m³,,,2024-09-01T06:00:00Z,2024-09-01T07:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,10.525000095367432,µg/m³,,,2024-09-01T05:00:00Z,2024-09-01T06:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,10.525000095367432,µg/m³,,,2024-09-01T05:00:00Z,2024-09-01T06:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,10.525000095367432,µg/m³,,,2024-09-01T05:00:00Z,2024-09-01T06:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,10.525000095367432,µg/m³,,,2024-09-01T05:00:00Z,2024-09-01T06:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,10.525000095367432,µg/m³,,,2024-09-01T05:00:00Z,2024-09-01T06:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,9.329166730244955,µg/m³,,,2024-09-01T04:00:00Z,2024-09-01T05:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,9.329166730244955,µg/m³,,,2024-09-01T04:00:00Z,2024-09-01T05:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,9.329166730244955,µg/m³,,,2024-09-01T04:00:00Z,2024-09-01T05:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,9.329166730244955,µg/m³,,,2024-09-01T04:00:00Z,2024-09-01T05:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,9.329166730244955,µg/m³,,,2024-09-01T04:00:00Z,2024-09-01T05:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,9.041666626930237,µg/m³,,,2024-09-01T03:00:00Z,2024-09-01T04:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,9.041666626930237,µg/m³,,,2024-09-01T03:00:00Z,2024-09-01T04:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,9.041666626930237,µg/m³,,,2024-09-01T03:00:00Z,2024-09-01T04:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,9.041666626930237,µg/m³,,,2024-09-01T03:00:00Z,2024-09-01T04:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,9.041666626930237,µg/m³,,,2024-09-01T03:00:00Z,2024-09-01T04:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,8.925000031789144,µg/m³,,,2024-09-01T02:00:00Z,2024-09-01T03:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,8.925000031789144,µg/m³,,,2024-09-01T02:00:00Z,2024-09-01T03:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,8.925000031789144,µg/m³,,,2024-09-01T02:00:00Z,2024-09-01T03:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,8.925000031789144,µg/m³,,,2024-09-01T02:00:00Z,2024-09-01T03:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,8.925000031789144,µg/m³,,,2024-09-01T02:00:00Z,2024-09-01T03:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,8.491666793823242,µg/m³,,,2024-09-01T01:00:00Z,2024-09-01T02:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,8.491666793823242,µg/m³,,,2024-09-01T01:00:00Z,2024-09-01T02:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,8.491666793823242,µg/m³,,,2024-09-01T01:00:00Z,2024-09-01T02:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,8.491666793823242,µg/m³,,,2024-09-01T01:00:00Z,2024-09-01T02:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,8.491666793823242,µg/m³,,,2024-09-01T01:00:00Z,2024-09-01T02:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,4.858333349227905,µg/m³,,,2024-09-01T00:00:00Z,2024-09-01T01:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,4.858333349227905,µg/m³,,,2024-09-01T00:00:00Z,2024-09-01T01:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,4.858333349227905,µg/m³,,,2024-09-01T00:00:00Z,2024-09-01T01:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,4.858333349227905,µg/m³,,,2024-09-01T00:00:00Z,2024-09-01T01:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,4.858333349227905,µg/m³,,,2024-09-01T00:00:00Z,2024-09-01T01:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,3.7624999284744263,µg/m³,,,2024-08-31T23:00:00Z,2024-09-01T00:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,3.7624999284744263,µg/m³,,,2024-08-31T23:00:00Z,2024-09-01T00:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,3.7624999284744263,µg/m³,,,2024-08-31T23:00:00Z,2024-09-01T00:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,3.7624999284744263,µg/m³,,,2024-08-31T23:00:00Z,2024-09-01T00:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,3.7624999284744263,µg/m³,,,2024-08-31T23:00:00Z,2024-09-01T00:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,3.3083333571751914,µg/m³,,,2024-08-31T22:00:00Z,2024-08-31T23:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,3.3083333571751914,µg/m³,,,2024-08-31T22:00:00Z,2024-08-31T23:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,3.3083333571751914,µg/m³,,,2024-08-31T22:00:00Z,2024-08-31T23:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,3.3083333571751914,µg/m³,,,2024-08-31T22:00:00Z,2024-08-31T23:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,3.3083333571751914,µg/m³,,,2024-08-31T22:00:00Z,2024-08-31T23:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,3.078333306312561,µg/m³,,,2024-08-31T21:00:00Z,2024-08-31T22:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,3.078333306312561,µg/m³,,,2024-08-31T21:00:00Z,2024-08-31T22:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,3.078333306312561,µg/m³,,,2024-08-31T21:00:00Z,2024-08-31T22:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,3.078333306312561,µg/m³,,,2024-08-31T21:00:00Z,2024-08-31T22:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,3.078333306312561,µg/m³,,,2024-08-31T21:00:00Z,2024-08-31T22:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,3.8041666746139526,µg/m³,,,2024-08-31T16:00:00Z,2024-08-31T17:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,3.8041666746139526,µg/m³,,,2024-08-31T16:00:00Z,2024-08-31T17:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,3.8041666746139526,µg/m³,,,2024-08-31T16:00:00Z,2024-08-31T17:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,3.8041666746139526,µg/m³,,,2024-08-31T16:00:00Z,2024-08-31T17:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,3.8041666746139526,µg/m³,,,2024-08-31T16:00:00Z,2024-08-31T17:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,3.537500003973643,µg/m³,,,2024-08-31T15:00:00Z,2024-08-31T16:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,3.537500003973643,µg/m³,,,2024-08-31T15:00:00Z,2024-08-31T16:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,3.537500003973643,µg/m³,,,2024-08-31T15:00:00Z,2024-08-31T16:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,3.537500003973643,µg/m³,,,2024-08-31T15:00:00Z,2024-08-31T16:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,3.537500003973643,µg/m³,,,2024-08-31T15:00:00Z,2024-08-31T16:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,5.449999968210856,µg/m³,,,2024-08-31T14:00:00Z,2024-08-31T15:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,5.449999968210856,µg/m³,,,2024-08-31T14:00:00Z,2024-08-31T15:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,5.449999968210856,µg/m³,,,2024-08-31T14:00:00Z,2024-08-31T15:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,5.449999968210856,µg/m³,,,2024-08-31T14:00:00Z,2024-08-31T15:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,5.449999968210856,µg/m³,,,2024-08-31T14:00:00Z,2024-08-31T15:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,12.74999996026357,µg/m³,,,2024-08-31T13:00:00Z,2024-08-31T14:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,12.74999996026357,µg/m³,,,2024-08-31T13:00:00Z,2024-08-31T14:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,12.74999996026357,µg/m³,,,2024-08-31T13:00:00Z,2024-08-31T14:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,12.74999996026357,µg/m³,,,2024-08-31T13:00:00Z,2024-08-31T14:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,12.74999996026357,µg/m³,,,2024-08-31T13:00:00Z,2024-08-31T14:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,19.58749993642171,µg/m³,,,2024-08-31T12:00:00Z,2024-08-31T13:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,19.58749993642171,µg/m³,,,2024-08-31T12:00:00Z,2024-08-31T13:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,19.58749993642171,µg/m³,,,2024-08-31T12:00:00Z,2024-08-31T13:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,19.58749993642171,µg/m³,,,2024-08-31T12:00:00Z,2024-08-31T13:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,19.58749993642171,µg/m³,,,2024-08-31T12:00:00Z,2024-08-31T13:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,17.049999872843426,µg/m³,,,2024-08-31T11:00:00Z,2024-08-31T12:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,17.049999872843426,µg/m³,,,2024-08-31T11:00:00Z,2024-08-31T12:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,17.049999872843426,µg/m³,,,2024-08-31T11:00:00Z,2024-08-31T12:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,17.049999872843426,µg/m³,,,2024-08-31T11:00:00Z,2024-08-31T12:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,17.049999872843426,µg/m³,,,2024-08-31T11:00:00Z,2024-08-31T12:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,17.137500127156574,µg/m³,,,2024-08-31T10:00:00Z,2024-08-31T11:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,17.137500127156574,µg/m³,,,2024-08-31T10:00:00Z,2024-08-31T11:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,17.137500127156574,µg/m³,,,2024-08-31T10:00:00Z,2024-08-31T11:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,17.137500127156574,µg/m³,,,2024-08-31T10:00:00Z,2024-08-31T11:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,17.137500127156574,µg/m³,,,2024-08-31T10:00:00Z,2024-08-31T11:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,15.69166668256124,µg/m³,,,2024-08-31T09:00:00Z,2024-08-31T10:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,15.69166668256124,µg/m³,,,2024-08-31T09:00:00Z,2024-08-31T10:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,15.69166668256124,µg/m³,,,2024-08-31T09:00:00Z,2024-08-31T10:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,15.69166668256124,µg/m³,,,2024-08-31T09:00:00Z,2024-08-31T10:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,15.69166668256124,µg/m³,,,2024-08-31T09:00:00Z,2024-08-31T10:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,14.041666587193808,µg/m³,,,2024-08-31T08:00:00Z,2024-08-31T09:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,14.041666587193808,µg/m³,,,2024-08-31T08:00:00Z,2024-08-31T09:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,14.041666587193808,µg/m³,,,2024-08-31T08:00:00Z,2024-08-31T09:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,14.041666587193808,µg/m³,,,2024-08-31T08:00:00Z,2024-08-31T09:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,14.041666587193808,µg/m³,,,2024-08-31T08:00:00Z,2024-08-31T09:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,13.56666668256124,µg/m³,,,2024-08-31T07:00:00Z,2024-08-31T08:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,13.56666668256124,µg/m³,,,2024-08-31T07:00:00Z,2024-08-31T08:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,13.56666668256124,µg/m³,,,2024-08-31T07:00:00Z,2024-08-31T08:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,13.56666668256124,µg/m³,,,2024-08-31T07:00:00Z,2024-08-31T08:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,13.56666668256124,µg/m³,,,2024-08-31T07:00:00Z,2024-08-31T08:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,14.541666507720947,µg/m³,,,2024-08-31T06:00:00Z,2024-08-31T07:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,14.541666507720947,µg/m³,,,2024-08-31T06:00:00Z,2024-08-31T07:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,14.541666507720947,µg/m³,,,2024-08-31T06:00:00Z,2024-08-31T07:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,14.541666507720947,µg/m³,,,2024-08-31T06:00:00Z,2024-08-31T07:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,14.541666507720947,µg/m³,,,2024-08-31T06:00:00Z,2024-08-31T07:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,14.745833158493042,µg/m³,,,2024-08-31T05:00:00Z,2024-08-31T06:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,14.745833158493042,µg/m³,,,2024-08-31T05:00:00Z,2024-08-31T06:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,14.745833158493042,µg/m³,,,2024-08-31T05:00:00Z,2024-08-31T06:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,14.745833158493042,µg/m³,,,2024-08-31T05:00:00Z,2024-08-31T06:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,14.745833158493042,µg/m³,,,2024-08-31T05:00:00Z,2024-08-31T06:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,17.02916685740153,µg/m³,,,2024-08-31T04:00:00Z,2024-08-31T05:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,17.02916685740153,µg/m³,,,2024-08-31T04:00:00Z,2024-08-31T05:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,17.02916685740153,µg/m³,,,2024-08-31T04:00:00Z,2024-08-31T05:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,17.02916685740153,µg/m³,,,2024-08-31T04:00:00Z,2024-08-31T05:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,17.02916685740153,µg/m³,,,2024-08-31T04:00:00Z,2024-08-31T05:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,18.679166714350384,µg/m³,,,2024-08-31T03:00:00Z,2024-08-31T04:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,18.679166714350384,µg/m³,,,2024-08-31T03:00:00Z,2024-08-31T04:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,18.679166714350384,µg/m³,,,2024-08-31T03:00:00Z,2024-08-31T04:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,18.679166714350384,µg/m³,,,2024-08-31T03:00:00Z,2024-08-31T04:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,18.679166714350384,µg/m³,,,2024-08-31T03:00:00Z,2024-08-31T04:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,13.704166650772095,µg/m³,,,2024-08-31T02:00:00Z,2024-08-31T03:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,13.704166650772095,µg/m³,,,2024-08-31T02:00:00Z,2024-08-31T03:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,13.704166650772095,µg/m³,,,2024-08-31T02:00:00Z,2024-08-31T03:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,13.704166650772095,µg/m³,,,2024-08-31T02:00:00Z,2024-08-31T03:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,13.704166650772095,µg/m³,,,2024-08-31T02:00:00Z,2024-08-31T03:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,13.145833333333334,µg/m³,,,2024-08-31T01:00:00Z,2024-08-31T02:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,13.145833333333334,µg/m³,,,2024-08-31T01:00:00Z,2024-08-31T02:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,13.145833333333334,µg/m³,,,2024-08-31T01:00:00Z,2024-08-31T02:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,13.145833333333334,µg/m³,,,2024-08-31T01:00:00Z,2024-08-31T02:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,13.145833333333334,µg/m³,,,2024-08-31T01:00:00Z,2024-08-31T02:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,13.462500015894571,µg/m³,,,2024-08-31T00:00:00Z,2024-08-31T01:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,13.462500015894571,µg/m³,,,2024-08-31T00:00:00Z,2024-08-31T01:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,13.462500015894571,µg/m³,,,2024-08-31T00:00:00Z,2024-08-31T01:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,13.462500015894571,µg/m³,,,2024-08-31T00:00:00Z,2024-08-31T01:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,13.462500015894571,µg/m³,,,2024-08-31T00:00:00Z,2024-08-31T01:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,11.858333428700766,µg/m³,,,2024-08-30T23:00:00Z,2024-08-31T00:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,11.858333428700766,µg/m³,,,2024-08-30T23:00:00Z,2024-08-31T00:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,11.858333428700766,µg/m³,,,2024-08-30T23:00:00Z,2024-08-31T00:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,11.858333428700766,µg/m³,,,2024-08-30T23:00:00Z,2024-08-31T00:00:00Z,raw,01:00:00,1,1,100.0,100.0
10017217,2,pm25,11.858333428700766,µg/m³,,,2024-08-30T23:00:00Z,2024-08-31T00:00:00Z,raw,01:00:00,1,1,100.0,100.0
