location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,4.688382,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,18.01,-119.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.1892045,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,50.01,-87.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.1928349,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,50.01,-131.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.188611,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,50.01,-127.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.1892045,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,50.01,-123.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.1892045,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,50.01,-119.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.1892045,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,50.01,-115.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.1892045,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,50.01,-111.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.0403576,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,50.01,-107.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.1892045,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,50.01,-103.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.1892045,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,50.01,-99.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.213712,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,50.01,-95.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.1892045,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,50.01,-91.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.222866,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,50.01,-83.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,2.9188697,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,54.01,-135.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.1525447,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,50.01,-79.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.0787334,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,50.01,-75.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.1892045,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,50.01,-71.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.0922914,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,50.01,-67.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,2.9030828,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,50.01,-63.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.1892045,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,50.01,-59.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.1892045,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,50.01,-55.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.227102,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,50.01,-51.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.4545507,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,50.01,-47.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,2.9188697,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,54.01,-147.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,2.9140666,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,54.01,-143.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.1892045,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,50.01,-135.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.1927965,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,50.01,-139.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.4434447,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,46.01,-51.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.4434447,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,46.01,-55.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.6804326,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,42.01,-63.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.6307037,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,42.01,-59.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.706698,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,42.01,-55.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.3063068,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,46.01,-135.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.3705857,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,46.01,-131.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.5477622,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,46.01,-127.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.3348346,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,46.01,-123.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.4204412,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,46.01,-119.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.4520652,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,46.01,-115.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.4434447,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,46.01,-111.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.5744894,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,46.01,-107.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.5140815,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,46.01,-103.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.4434447,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,46.01,-99.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.4434447,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,46.01,-95.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.4434447,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,46.01,-91.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.4434447,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,46.01,-87.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.3838992,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,46.01,-83.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.4901526,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,46.01,-79.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.371273,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,46.01,-75.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.4434447,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,46.01,-71.99,,False,False,NASA TEMPO,NASA TEMPO
tempo_weight_20250920_1901,TEMPO_weight_20250920_1901,weight,3.4434447,km^2,2025-09-20T19:01:44Z,2025-09-20T19:01:44Z,UTC,46.01,-67.99,,False,False,NASA TEMPO,NASA TEMPO
